"date","invocationclass","region","runtime","artifactsize","memorysize","median_daily_duration"
"2020-05-10","cool","ap-southeast-1","java11","large","3008","32"
"2020-05-18","warm-two","us-east-1","java11","small","1536","19"
"2020-06-26","cool","ap-south-1","java11","large","3008","30"
"2020-06-14","warm-one","eu-central-1","java8","small","512","18"
"2020-06-26","warm-one","us-west-1","java11","small","512","22"
"2020-06-26","cool","ap-southeast-2","java8","large","3008","36"
"2020-05-10","cool","sa-east-1","java11","small","3008","44"
"2020-05-18","warm-one","ap-southeast-1","java8","large","1536","16"
"2020-06-17","warm-two","ap-southeast-1","java11","large","1536","22"
"2020-05-12","warm-one","eu-central-1","java8","small","1536","22"
"2020-06-12","cool","eu-west-3","java8","small","512","37"
"2020-05-24","cold","eu-north-1","java11","large","1536","951"
"2020-06-20","cool","eu-central-1","java8","large","1536","31"
"2020-06-21","warm-two","us-west-2","java8","small","3008","20"
"2020-05-09","warm-one","eu-north-1","java8","large","1536","18"
"2020-06-11","warm-two","eu-north-1","python38","small","1536","19"
"2020-05-09","warm-one","ap-south-1","java11","small","1536","15"
"2020-05-16","warm-one","us-east-1","python38","small","1536","22"
"2020-06-09","cool","ap-southeast-2","java8","small","512","35"
"2020-06-22","warm-two","us-east-1","java11","small","3008","20"
"2020-06-22","warm-one","ap-southeast-1","java11","large","1536","21"
"2020-06-07","warm-one","us-west-1","python38","small","1536","17"
"2020-06-13","cold","ap-southeast-1","java11","large","3008","877"
"2020-05-24","cold","eu-west-3","java11","small","1536","449"
"2020-06-20","warm-two","eu-central-1","java11","large","3008","20"
"2020-06-23","cold","ap-southeast-2","java8","small","3008","566"
"2020-06-22","warm-one","us-west-1","java11","small","1536","17"
"2020-05-30","cold","ap-northeast-1","java8","small","3008","600"
"2020-05-26","warm-one","us-east-1","java8","small","3008","21"
"2020-05-23","cold","eu-west-2","java8","small","1536","622"
"2020-05-26","cold","eu-north-1","java8","small","1536","638"
"2020-05-14","warm-one","us-east-1","java8","small","512","25"
"2020-06-22","warm-two","ap-northeast-2","java11","small","512","21"
"2020-06-22","warm-two","eu-west-1","java11","small","512","16"
"2020-05-24","cool","eu-north-1","java8","small","512","39"
"2020-05-27","warm-one","us-west-1","java8","large","512","17"
"2020-06-01","cold","us-east-2","java8","small","1536","640"
"2020-05-25","cool","eu-west-1","java11","small","1536","29"
"2020-05-15","warm-two","ap-northeast-1","java8","largeuberjar","512","30"
"2020-06-21","cool","eu-central-1","java8","largeuberjar","512","29"
"2020-05-25","cold","eu-west-3","java8","small","1536","615"
"2020-06-13","cool","ap-northeast-1","java11","large","512","45"
"2020-06-11","cool","eu-west-2","java8","small","1536","30"
"2020-05-22","cold","us-west-2","java8","large","3008","966"
"2020-05-15","warm-one","eu-central-1","java11","small","512","17"
"2020-06-13","cold","us-west-1","java8","small","1536","646"
"2020-05-20","cold","ap-south-1","java8","small","1536","630"
"2020-06-22","cold","ap-northeast-2","java8","large","1536","874"
"2020-06-01","cool","us-west-1","java8","small","512","32"
"2020-05-17","cool","us-east-1","java8","largeuberjar","512","30"
"2020-05-17","cool","us-west-1","python38","small","1536","32"
"2020-05-30","warm-two","eu-north-1","python38","small","1536","19"
"2020-05-20","warm-one","eu-west-3","java8","small","3008","15"
"2020-05-22","warm-one","eu-west-3","java8","large","1536","15"
"2020-06-22","warm-one","ap-southeast-2","java11","large","512","20"
"2020-05-14","warm-two","ap-northeast-1","java8","large","1536","30"
"2020-06-23","cold","us-west-1","java11","large","512","1281"
"2020-05-22","warm-one","ap-northeast-1","java8","small","1536","26"
"2020-06-16","cold","eu-west-1","java8","small","3008","574"
"2020-05-27","cold","ap-southeast-2","java8","large","3008","954"
"2020-06-13","cold","ap-southeast-2","python38","small","1536","249"
"2020-05-14","warm-one","ap-northeast-1","java8","small","3008","24"
"2020-06-04","warm-one","ap-northeast-1","java11","large","3008","23"
"2020-05-22","cool","us-west-2","java8","small","512","38"
"2020-06-10","cold","sa-east-1","java11","small","512","511"
"2020-06-20","cold","us-east-1","java11","large","3008","1087"
"2020-06-13","warm-two","us-west-1","java8","large","3008","16"
"2020-06-01","warm-one","eu-west-2","java8","large","1536","18"
"2020-06-20","cold","us-west-1","java8","small","512","660"
"2020-05-25","warm-two","us-east-2","java8","large","512","15"
"2020-05-14","cool","ap-southeast-1","java11","large","1536","35"
"2020-06-11","warm-one","ap-south-1","java11","large","3008","14"
"2020-05-30","warm-one","ap-northeast-1","java11","small","1536","27"
"2020-05-25","cool","ap-northeast-2","java11","small","1536","35"
"2020-05-23","cool","eu-west-2","java8","largeuberjar","512","28"
"2020-05-14","cool","us-west-2","java11","small","512","35"
"2020-05-16","cold","ap-northeast-1","java11","large","1536","940"
"2020-05-30","warm-one","us-east-1","java8","small","512","21"
"2020-06-23","cold","sa-east-1","java11","large","512","1123"
"2020-06-22","cool","us-east-2","java11","large","3008","27"
"2020-05-16","warm-two","eu-west-1","java11","large","1536","18"
"2020-05-27","cool","ap-northeast-2","java8","small","3008","33"
"2020-06-04","warm-two","ap-northeast-1","java11","small","512","29"
"2020-06-13","warm-two","us-west-1","java11","large","1536","19"
"2020-05-22","warm-two","eu-central-1","java8","large","512","19"
"2020-06-21","warm-two","us-west-2","java11","small","1536","20"
"2020-06-01","warm-one","us-west-1","java11","large","1536","16"
"2020-06-16","cold","ap-south-1","java11","small","512","463"
"2020-06-10","cool","us-west-2","java11","small","1536","35"
"2020-06-13","cool","us-west-1","java8","largeuberjar","512","29"
"2020-05-22","warm-two","ap-northeast-2","java11","large","1536","22"
"2020-06-10","cool","sa-east-1","java8","large","512","46"
"2020-06-20","warm-one","us-east-2","java8","large","3008","19"
"2020-05-14","warm-one","us-east-2","python38","small","1536","19"
"2020-06-15","warm-one","eu-central-1","java8","large","1536","18"
"2020-06-12","warm-two","eu-west-3","java8","largeuberjar","512","17"
"2020-05-09","cool","ap-northeast-2","java8","small","3008","32"
"2020-06-22","warm-one","ap-northeast-2","java11","large","3008","17"
"2020-05-09","cool","ap-southeast-2","java8","small","512","35"
"2020-05-14","cool","ap-northeast-2","java11","large","3008","35"
"2020-05-23","cool","eu-west-1","java11","small","512","29"
"2020-05-21","warm-one","us-east-2","java11","large","1536","17"
"2020-06-18","cool","ap-south-1","java8","small","3008","28"
"2020-05-17","warm-one","ap-southeast-1","java8","small","512","20"
"2020-06-13","warm-one","us-west-1","java11","small","3008","17"
"2020-06-13","warm-one","ap-southeast-1","java11","large","3008","21"
"2020-05-17","cool","eu-central-1","java11","large","1536","30"
"2020-06-04","cool","ap-south-1","python38","small","1536","30"
"2020-05-23","cool","us-east-1","java11","small","3008","32"
"2020-05-25","warm-two","ap-south-1","java8","large","1536","19"
"2020-05-15","cold","ap-south-1","java8","largeuberjar","512","836"
"2020-05-21","cold","eu-central-1","java11","small","1536","478"
"2020-06-10","cool","ap-southeast-2","java11","large","1536","36"
"2020-06-22","cold","ap-northeast-1","java11","small","512","540"
"2020-06-21","cool","ap-northeast-1","java11","small","1536","52"
"2020-05-23","cold","ap-northeast-2","java11","large","3008","782"
"2020-06-07","cold","us-east-1","java8","largeuberjar","512","972"
"2020-06-13","warm-one","ap-south-1","java8","small","512","14"
"2020-06-07","cool","us-west-2","java8","large","1536","34"
"2020-06-11","cool","us-west-2","java11","small","512","33"
"2020-05-21","warm-one","us-east-1","java8","small","3008","19"
"2020-06-21","warm-one","eu-central-1","java11","small","3008","18"
"2020-06-27","warm-one","us-east-2","java11","large","3008","20"
"2020-05-23","cold","sa-east-1","java11","small","1536","483"
"2020-06-27","cold","us-west-1","java11","small","512","491"
"2020-06-15","warm-two","us-east-1","python38","small","1536","22"
"2020-06-10","warm-two","eu-west-3","java11","small","3008","15"
"2020-05-14","warm-one","eu-west-3","java8","large","3008","15"
"2020-06-18","warm-two","us-east-2","java11","small","512","19"
"2020-05-16","cold","ap-southeast-1","java8","small","3008","549"
"2020-06-18","cool","us-west-2","java11","small","1536","35"
"2020-06-18","cool","eu-central-1","java8","large","3008","32"
"2020-05-22","cool","eu-west-1","java8","large","3008","29"
"2020-06-20","cold","eu-west-1","java11","large","512","932"
"2020-05-15","warm-two","sa-east-1","java11","small","3008","23"
"2020-06-10","cool","ap-south-1","java8","small","3008","27"
"2020-05-22","warm-two","ap-northeast-1","java8","largeuberjar","512","30"
"2020-05-15","warm-two","eu-central-1","java8","large","512","19"
"2020-06-21","warm-two","ap-southeast-2","java11","large","1536","25"
"2020-06-11","warm-one","ap-northeast-1","java11","small","1536","24"
"2020-06-12","cold","eu-north-1","java11","small","512","495"
"2020-06-23","cool","ap-south-1","java8","large","3008","27"
"2020-06-11","warm-two","eu-north-1","java8","large","512","25"
"2020-05-24","warm-one","ap-southeast-1","java8","large","512","20"
"2020-05-30","warm-two","ap-southeast-2","java8","small","512","23"
"2020-05-30","warm-one","eu-west-3","java11","large","1536","16"
"2020-06-09","warm-two","us-west-2","java8","large","1536","20"
"2020-05-09","warm-two","ap-northeast-1","java8","small","3008","34"
"2020-05-27","warm-one","eu-west-3","java8","small","1536","15"
"2020-05-11","warm-one","eu-west-2","java11","large","512","19"
"2020-05-13","cool","us-east-2","java8","large","512","26"
"2020-06-16","warm-one","ap-southeast-1","java8","small","1536","22"
"2020-05-13","cool","us-west-2","java11","large","3008","32"
"2020-05-15","cool","ap-south-1","java11","large","512","27"
"2020-06-16","cold","eu-west-2","java11","small","3008","386"
"2020-05-27","cool","eu-west-2","java11","small","3008","30"
"2020-05-14","cool","sa-east-1","java11","small","1536","43"
"2020-05-14","cool","eu-west-2","java8","small","1536","30"
"2020-05-20","cold","ap-southeast-2","java11","large","3008","1014"
"2020-06-16","cold","eu-central-1","java11","large","512","1265"
"2020-05-30","cold","ap-south-1","java8","large","1536","835"
"2020-05-21","warm-two","eu-west-2","java8","large","512","21"
"2020-06-04","warm-two","ap-southeast-1","java8","large","3008","23"
"2020-05-27","warm-one","sa-east-1","python38","small","1536","22"
"2020-06-09","cool","ap-northeast-2","java8","small","3008","33"
"2020-05-13","warm-one","eu-west-1","java8","large","512","17"
"2020-05-09","cold","us-west-1","java8","large","512","903"
"2020-06-11","cold","eu-central-1","java8","largeuberjar","512","1004"
"2020-06-07","cold","ap-south-1","java8","small","3008","529"
"2020-06-10","warm-one","eu-north-1","java11","small","1536","18"
"2020-05-09","cool","eu-west-3","java8","largeuberjar","512","29"
"2020-05-26","cold","sa-east-1","java8","largeuberjar","512","908"
"2020-05-26","cold","us-east-2","java8","large","3008","877"
"2020-06-15","cool","eu-west-3","java11","small","512","31"
"2020-06-15","warm-two","us-west-2","java11","large","1536","20"
"2020-05-21","cool","eu-north-1","java8","largeuberjar","512","36"
"2020-05-13","warm-one","eu-central-1","java8","small","1536","20"
"2020-06-09","warm-one","eu-central-1","java8","large","3008","18"
"2020-05-13","warm-two","eu-central-1","java8","largeuberjar","512","18"
"2020-06-10","cold","eu-central-1","java11","small","3008","378"
"2020-06-12","warm-two","ap-northeast-1","java11","large","3008","23"
"2020-06-23","cool","us-west-2","java11","large","1536","32"
"2020-05-13","warm-two","us-east-1","java8","small","512","23"
"2020-06-10","warm-one","us-east-1","java8","small","1536","24"
"2020-06-12","cold","us-east-1","java8","small","512","741"
"2020-05-13","warm-two","us-east-2","python38","small","1536","19"
"2020-06-21","warm-one","us-east-1","java11","large","1536","21"
"2020-06-23","cold","eu-west-2","java8","large","512","961"
"2020-06-01","warm-two","ap-northeast-2","java11","large","512","25"
"2020-06-20","warm-one","eu-north-1","java8","small","1536","18"
"2020-06-20","cold","ap-northeast-2","java11","large","512","955"
"2020-05-20","warm-two","us-west-2","java11","large","1536","22"
"2020-05-30","cool","eu-west-1","java11","large","3008","30"
"2020-05-23","cool","us-west-1","java8","large","1536","31"
"2020-06-22","warm-one","eu-west-1","java11","large","3008","17"
"2020-06-01","cold","sa-east-1","java8","large","3008","947"
"2020-06-18","warm-two","eu-north-1","java8","large","1536","23"
"2020-06-22","cool","us-east-1","java8","small","1536","36"
"2020-06-22","warm-two","sa-east-1","java8","large","1536","25"
"2020-06-10","cold","us-west-1","java11","small","512","488"
"2020-05-27","warm-one","ap-south-1","java8","small","3008","16"
"2020-06-18","warm-two","ap-south-1","java11","small","1536","18"
"2020-05-23","warm-one","eu-west-2","java11","small","3008","16"
"2020-06-16","cool","sa-east-1","java11","large","3008","42"
"2020-06-11","warm-two","ap-southeast-1","java8","small","1536","23"
"2020-05-14","cold","us-west-2","java11","large","3008","935"
"2020-06-15","warm-one","eu-north-1","java8","largeuberjar","512","17"
"2020-06-07","warm-two","eu-west-3","java8","large","3008","15"
"2020-06-12","cool","ap-south-1","java11","small","512","28"
"2020-06-15","cool","ap-northeast-2","java8","small","1536","32"
"2020-06-15","warm-two","ap-northeast-2","java11","small","3008","24"
"2020-06-04","cool","ap-southeast-1","java8","largeuberjar","512","35"
"2020-05-15","cold","us-east-1","python38","small","1536","275"
"2020-05-24","warm-two","ap-southeast-2","java8","large","1536","24"
"2020-05-17","cold","eu-north-1","java11","small","1536","469"
"2020-05-22","cold","eu-west-1","java11","small","3008","440"
"2020-06-16","warm-two","ap-northeast-1","java11","small","512","31"
"2020-05-21","cool","us-east-1","java11","small","512","34"
"2020-05-23","cold","us-west-1","java11","small","1536","478"
"2020-06-04","warm-one","ap-southeast-1","java11","small","3008","18"
"2020-06-04","cold","ap-northeast-2","java8","small","3008","547"
"2020-05-13","warm-one","ap-southeast-2","java8","small","1536","25"
"2020-05-13","cold","eu-west-3","java11","small","3008","380"
"2020-05-13","warm-two","ap-southeast-2","java8","large","3008","24"
"2020-06-04","warm-one","eu-central-1","java8","small","512","18"
"2020-05-13","warm-one","eu-west-3","java11","small","3008","16"
"2020-06-22","warm-two","us-west-1","java8","large","1536","16"
"2020-05-24","cool","eu-west-3","java8","large","1536","28"
"2020-05-14","warm-one","eu-central-1","java8","largeuberjar","512","18"
"2020-06-16","warm-one","eu-west-1","java11","small","1536","16"
"2020-06-01","cold","sa-east-1","java11","large","1536","988"
"2020-05-20","cool","ap-southeast-1","java8","small","3008","33"
"2020-05-13","cold","us-east-2","java11","small","512","478"
"2020-06-04","cold","eu-north-1","python38","small","1536","245"
"2020-05-29","warm-two","us-east-1","java8","large","3008","21"
"2020-05-28","cold","us-west-1","java8","small","3008","548"
